datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,profit
10/17/2011 15:00,Winter,0,1,,,,16.9979,66,142,208,2966.429224
10/17/2011 16:00,Winter,0,1,Clear,23.78,56,,64,238,302,4170.429224
10/17/2011 17:00,Winter,0,1,Clear,22.96,,,80,540,620,8341.429224
10/17/2011 18:00,Winter,0,1,Clear,22.96,60,0,49,469,518,6892.329224
10/17/2011 19:00,Winter,0,1,Clear,22.14,68,,45,288,333,4488.629224
10/17/2011 20:00,Winter,0,1,Clear,,77,7.0015,40,189,229,3125.529224
10/17/2011 21:00,Winter,0,1,Clear,20.5,77,7.0015,36,141,177,2437.529224
10/17/2011 22:00,Winter,0,,,,77,,16,88,104,1409.829224
10/17/2011 23:00,Winter,0,,Mist,19.68,,,10,52,62,842.2292237
10/18/2011 0:00,Winter,0,1,Clear,19.68,82,0,8,23,31,433.7292237
10/18/2011 1:00,Winter,0,1,Mist,,88,,4,7,11,158.5292237
10/18/2011 2:00,Winter,0,1,Clear,18.04,,6.0032,1,4,5,68.22922374
10/18/2011 3:00,Winter,0,1,,18.04,94,,0,1,1,12.32922374
10/18/2011 4:00,Winter,0,,Mist,18.04,94,,0,4,4,51.02922374
10/18/2011 5:00,Winter,0,1,Mist,18.86,,0,2,19,21,278.9292237
10/18/2011 6:00,Winter,0,1,Clear,18.86,,6.0032,4,105,109,1422.729224
10/18/2011 7:00,Winter,0,,Clear,18.86,88,6.0032,15,326,341,4462.829224
10/18/2011 8:00,Winter,0,1,,20.5,77,,25,474,499,6544.029224
10/18/2011 9:00,Winter,0,,Mist,,77,6.0032,29,198,227,3052.429224
10/18/2011 10:00,Winter,0,1,Mist,22.96,,,27,75,102,1431.329224
10/18/2011 11:00,Winter,0,1,Mist,24.6,,7.0015,35,112,147,2046.229224
10/18/2011 12:00,Winter,0,1,Mist,25.42,43,6.0032,42,159,201,2772.929224
10/18/2011 13:00,Winter,0,1,Mist,26.24,38,12.998,48,171,219,3030.929224
10/18/2011 14:00,Winter,0,1,Mist,25.42,,11.0014,32,137,169,2317.129224
10/18/2011 15:00,Winter,0,1,,25.42,50,,66,139,205,2927.729224
10/18/2011 16:00,Winter,0,,Clear,25.42,57,16.9979,58,246,304,4170.429224
10/18/2011 17:00,Winter,0,1,,,60,8.9981,72,553,625,8371.529224
10/18/2011 18:00,Winter,0,,Clear,22.96,68,,58,512,570,7601.829224
10/18/2011 19:00,Winter,0,,Clear,22.96,60,7.0015,31,286,317,4222.029224
10/18/2011 20:00,Winter,0,1,Clear,22.14,64,,23,204,227,3026.629224
10/18/2011 21:00,Winter,0,1,,22.14,,,28,178,206,2777.229224
10/18/2011 22:00,Winter,0,1,Mist,,77,11.0014,22,115,137,1861.329224
10/18/2011 23:00,Winter,0,1,Mist,21.32,77,12.998,7,63,70,932.5292237
10/19/2011 0:00,,,1,,21.32,77,12.998,11,23,34,485.3292237
10/19/2011 1:00,Winter,,1,Mist,21.32,,,7,9,16,235.9292237
10/19/2011 2:00,Winter,0,1,,,,12.998,1,6,7,94.02922374
10/19/2011 4:00,Winter,0,,Rainy,,94,12.998,0,3,3,38.12922374
10/19/2011 5:00,Winter,0,1,Rainy,20.5,,7.0015,0,3,3,38.12922374
10/19/2011 6:00,Winter,0,1,Rainy,21.32,,,3,28,31,412.2292237
10/19/2011 7:00,Winter,0,1,Rainy,,77,,1,67,68,880.9292237
10/19/2011 8:00,Winter,0,1,Rainy,22.14,70,,10,200,210,2751.429224
10/19/2011 9:00,Winter,0,1,,21.32,88,32.9975,17,185,202,2678.329224
10/19/2011 10:00,Winter,0,1,Rainy,21.32,88,,14,109,123,1646.329224
10/19/2011 11:00,Winter,0,1,Rainy,21.32,94,16.9979,33,116,149,2063.429224
10/19/2011 12:00,Winter,,1,Rainy,21.32,94,22.0028,13,117,130,1732.329224
10/19/2011 13:00,Winter,0,1,Mist,22.14,,19.0012,20,86,106,1452.829224
10/19/2011 14:00,Winter,0,1,,,94,11.0014,17,80,97,1323.829224
10/19/2011 15:00,Winter,0,1,Rainy,22.14,100,8.9981,21,99,120,1637.729224
10/19/2011 16:00,Winter,0,1,,,,11.0014,21,180,201,2682.629224
10/19/2011 17:00,Winter,0,1,Rainy,22.96,,,11,170,181,2381.629224
10/19/2011 18:00,Winter,0,1,Rainy,22.96,,,8,132,140,1839.829224
10/19/2011 19:00,Winter,0,1,Mist,24.6,88,,8,189,197,2575.129224
10/19/2011 20:00,Winter,0,1,,24.6,,6.0032,5,140,145,1891.429224
10/19/2011 21:00,,,,,,,8.9981,6,79,85,1121.729224
10/19/2011 22:00,Winter,0,1,Mist,23.78,94,23.9994,13,94,107,1435.629224
10/19/2011 23:00,Winter,0,,Mist,23.78,94,23.9994,14,55,69,949.7292237
11/1/2011 0:00,Winter,0,1,Mist,,87,11.0014,3,18,21,283.2292237
11/1/2011 1:00,Winter,0,,,14.76,81,8.9981,3,8,11,154.2292237
11/1/2011 2:00,Winter,0,1,Mist,,81,11.0014,1,3,4,55.32922374
11/1/2011 3:00,Winter,,1,Mist,14.76,81,,1,5,6,81.12922374
11/1/2011 4:00,Winter,0,1,Clear,13.94,,15.0013,1,7,8,106.9292237
11/1/2011 5:00,Winter,0,,Clear,13.12,,12.998,0,18,18,231.6292237
11/1/2011 6:00,Winter,0,,Clear,13.12,81,12.998,3,90,93,1212.029224
11/1/2011 7:00,Winter,0,1,Clear,13.94,76,12.998,8,246,254,3310.429224
11/1/2011 8:00,Winter,0,1,Clear,,71,16.9979,17,402,419,5477.629224
11/1/2011 9:00,Winter,0,1,Clear,16.4,66,,16,206,222,2932.029224
11/1/2011 10:00,Winter,0,1,Clear,,62,,21,114,135,1831.229224
11/1/2011 11:00,Winter,0,,,,,,16,101,117,1577.529224
11/1/2011 12:00,Winter,0,,,20.5,48,6.0032,23,153,176,2368.729224
11/1/2011 13:00,Winter,0,,Clear,19.68,55,12.998,20,147,167,2239.729224
11/1/2011 14:00,Winter,0,,Clear,20.5,48,,32,118,150,2072.029224
11/1/2011 15:00,Winter,0,1,,20.5,45,,38,148,186,2562.229224
11/1/2011 16:00,Winter,0,1,,19.68,44,11.0014,46,252,298,4041.429224
11/1/2011 17:00,Winter,0,1,,18.04,,11.0014,36,470,506,6681.629224
11/1/2011 18:00,Winter,,1,Clear,17.22,58,,39,421,460,6101.129224
11/1/2011 19:00,Winter,0,1,Clear,17.22,58,6.0032,39,274,313,4204.829224
11/1/2011 20:00,Winter,0,1,Clear,16.4,71,0,18,191,209,2772.929224
11/1/2011 21:00,Winter,0,1,Clear,14.76,,0,13,114,127,1693.629224
11/1/2011 22:00,Winter,,1,Clear,14.76,81,0,5,91,96,1259.329224
11/1/2011 23:00,Winter,0,1,Clear,13.94,87,,11,61,72,975.5292237
11/2/2011 0:00,Winter,0,,,13.12,87,0,0,19,19,244.5292237
11/2/2011 1:00,Winter,0,1,Clear,12.3,87,,2,8,10,137.0292237
11/2/2011 2:00,Winter,0,1,Clear,,87,,0,2,2,25.22922374
11/2/2011 3:00,Winter,,1,Clear,12.3,75,0,0,2,2,25.22922374
11/2/2011 4:00,Winter,0,1,Clear,12.3,87,0,0,4,4,51.02922374
11/2/2011 5:00,Winter,0,1,Clear,12.3,,0,0,27,27,347.7292237
11/2/2011 6:00,Winter,,1,Clear,12.3,81,,1,91,92,1190.529224
11/2/2011 7:00,Winter,0,1,Clear,12.3,,0,11,240,251,3284.629224
11/2/2011 8:00,Winter,0,1,Clear,,87,0,20,452,472,6174.229224
11/2/2011 9:00,Winter,0,1,Clear,13.94,87,,15,213,228,3005.129224
11/2/2011 10:00,Winter,0,1,Clear,16.4,71,6.0032,25,108,133,1822.629224
11/2/2011 11:00,Winter,0,1,Clear,17.22,71,,27,117,144,1973.129224
11/2/2011 12:00,Winter,,1,Clear,,55,,32,157,189,2575.129224
11/2/2011 13:00,Winter,0,,,19.68,,11.0014,22,139,161,2170.929224
11/2/2011 14:00,Winter,0,1,Clear,20.5,,,40,132,172,2390.229224
11/2/2011 15:00,Winter,0,1,,,51,,26,161,187,2523.529224
11/2/2011 16:00,Winter,0,1,Clear,19.68,51,,35,231,266,3581.329224
11/2/2011 17:00,Winter,0,1,Clear,18.04,62,12.998,30,523,553,7262.129224
11/2/2011 18:00,Winter,0,1,Clear,,71,11.0014,31,448,479,6311.829224
11/2/2011 19:00,Winter,0,1,Clear,16.4,76,,25,257,282,3744.729224
11/2/2011 20:00,Winter,0,1,Clear,16.4,66,8.9981,5,177,182,2368.729224
11/2/2011 21:00,Winter,0,1,,15.58,71,8.9981,13,155,168,2222.529224
11/2/2011 22:00,Winter,0,1,Clear,14.76,,,7,99,106,1396.929224
11/2/2011 23:00,Winter,0,1,Clear,14.76,76,6.0032,3,54,57,747.6292237
11/3/2011 0:00,Winter,0,1,Clear,14.76,76,6.0032,3,28,31,412.2292237
11/3/2011 1:00,Winter,0,1,Clear,13.94,,,3,12,15,205.8292237
11/3/2011 2:00,Winter,0,1,Clear,13.94,76,,2,5,7,98.32922374
11/3/2011 3:00,Winter,0,1,Clear,,,,1,4,5,68.22922374
11/3/2011 4:00,Winter,0,1,Clear,13.12,81,6.0032,1,3,4,55.32922374
11/3/2011 5:00,Winter,0,,Clear,13.12,81,8.9981,1,27,28,364.9292237
11/3/2011 6:00,Winter,0,1,Clear,13.94,76,12.998,3,96,99,1289.429224
11/3/2011 7:00,Winter,0,1,Mist,13.12,81,6.0032,12,280,292,3817.829224
11/3/2011 8:00,Winter,0,1,Mist,13.94,81,6.0032,8,394,402,5219.629224
11/3/2011 9:00,Winter,0,1,Mist,14.76,,12.998,9,155,164,2153.729224
11/3/2011 10:00,Winter,0,1,Mist,16.4,,12.998,12,98,110,1470.029224
11/3/2011 11:00,Winter,0,,Clear,18.04,67,,12,108,120,1599.029224
11/3/2011 12:00,Winter,0,1,Clear,,,12.998,17,162,179,2381.629224
11/3/2011 13:00,Winter,,1,Mist,,,,19,150,169,2261.229224
11/3/2011 14:00,Winter,0,1,Clear,21.32,52,11.0014,32,120,152,2097.829224
11/3/2011 15:00,Winter,0,1,Clear,21.32,52,,24,138,162,2192.429224
11/3/2011 16:00,Winter,0,1,Clear,21.32,48,12.998,33,234,267,3585.629224
11/3/2011 17:00,Winter,,,Clear,19.68,,,33,465,498,6565.529224
11/3/2011 18:00,Winter,0,1,,,,,24,409,433,5688.329224
11/3/2011 19:00,Winter,0,1,Clear,18.04,,6.0032,18,234,252,3327.629224
11/3/2011 20:00,Winter,0,1,Clear,17.22,71,7.0015,11,198,209,2742.829224
11/3/2011 21:00,Winter,0,1,,16.4,76,8.9981,4,140,144,1874.229224
11/3/2011 22:00,Winter,0,,Clear,16.4,82,,21,116,137,1857.029224
11/3/2011 23:00,Winter,0,1,Clear,16.4,82,6.0032,15,80,95,1289.429224
11/4/2011 0:00,Winter,,1,Mist,,82,0,11,32,43,601.4292237
11/4/2011 1:00,Winter,0,1,Mist,,82,0,1,16,17,223.0292237
11/4/2011 2:00,Winter,0,1,Mist,,76,0,2,8,10,137.0292237
11/4/2011 3:00,Winter,0,1,,15.58,87,,1,7,8,106.9292237
11/4/2011 4:00,Winter,0,,Mist,15.58,87,6.0032,1,6,7,94.02922374
11/4/2011 5:00,Winter,0,1,Mist,,,0,0,23,23,296.1292237
11/4/2011 6:00,Winter,0,1,Mist,15.58,87,6.0032,2,64,66,859.4292237
11/4/2011 7:00,Winter,0,1,Mist,16.4,,15.0013,10,235,245,3202.929224
11/4/2011 8:00,Winter,0,1,Mist,16.4,87,,8,387,395,5129.329224
11/4/2011 9:00,Winter,0,1,Mist,,71,,15,239,254,3340.529224
11/4/2011 10:00,Winter,0,1,Mist,17.22,,,19,115,134,1809.729224
11/4/2011 11:00,Winter,0,1,Mist,,67,,34,128,162,2235.429224
11/4/2011 12:00,Winter,0,1,,,55,32.9975,44,153,197,2729.929224
11/4/2011 13:00,Winter,0,1,Clear,,51,,33,161,194,2643.929224
11/4/2011 14:00,Winter,0,,Clear,18.04,47,19.9995,54,147,201,2824.529224
11/4/2011 15:00,Winter,0,,Clear,18.86,44,,45,192,237,3250.229224
11/4/2011 16:00,Winter,,1,Clear,,,,53,237,290,3968.329224
11/4/2011 17:00,Winter,0,,,,,23.9994,42,438,480,6372.029224
11/4/2011 18:00,Winter,0,1,Clear,17.22,32,,35,339,374,4974.529224
11/4/2011 19:00,Winter,,1,Clear,,37,,14,182,196,2588.029224
11/4/2011 20:00,Winter,0,1,Clear,14.76,43,19.0012,15,171,186,2463.329224
11/4/2011 21:00,Winter,0,,Clear,13.94,,16.9979,8,115,123,1620.529224
11/4/2011 22:00,Winter,0,1,Clear,13.94,46,22.0028,6,109,115,1508.729224
11/4/2011 23:00,Winter,0,1,Clear,,49,,17,72,89,1220.629224
11/5/2011 0:00,Winter,0,0,Clear,13.12,45,,4,48,52,687.4292237
11/5/2011 1:00,Winter,0,,Clear,13.12,45,,5,57,62,820.7292237
11/5/2011 2:00,Winter,0,0,Clear,,52,,7,24,31,429.4292237
11/5/2011 3:00,Winter,,0,Clear,12.3,52,,0,8,8,102.6292237
11/5/2011 4:00,Winter,0,0,Clear,11.48,56,,3,5,8,115.5292237
11/5/2011 5:00,Winter,0,0,Clear,10.66,60,22.0028,0,2,2,25.22922374
11/5/2011 6:00,Winter,0,0,Clear,10.66,60,16.9979,3,20,23,309.0292237
11/5/2011 7:00,Winter,0,0,Clear,10.66,60,,3,31,34,450.9292237
11/5/2011 8:00,Winter,0,0,Clear,11.48,56,22.0028,4,80,84,1100.229224
11/5/2011 9:00,Winter,0,0,Clear,12.3,,19.9995,30,111,141,1947.329224
11/5/2011 10:00,Winter,0,0,Clear,13.12,53,16.9979,56,171,227,3168.529224
11/5/2011 11:00,Winter,0,0,Clear,,,7.0015,69,169,238,3366.329224
11/5/2011 12:00,Winter,0,0,Clear,,46,11.0014,137,235,372,5387.329224
11/5/2011 13:00,Winter,0,0,Clear,,,7.0015,148,207,355,5215.329224
11/5/2011 14:00,Winter,0,0,,17.22,35,,159,227,386,5662.529224
11/5/2011 15:00,Winter,0,0,Clear,16.4,37,,141,202,343,5030.429224
11/5/2011 16:00,Winter,0,0,Clear,16.4,,15.0013,128,207,335,4871.329224
11/5/2011 17:00,Winter,0,0,,15.58,,,100,234,334,4738.029224
11/5/2011 18:00,Winter,,0,Clear,,,,52,185,237,3280.329224
11/5/2011 19:00,Winter,0,0,Clear,,53,0,45,159,204,2824.529224
11/5/2011 20:00,Winter,0,0,Clear,13.12,66,,29,136,165,2252.629224
11/5/2011 21:00,Winter,0,,Clear,13.12,66,0,19,99,118,1603.329224
11/5/2011 22:00,Winter,0,0,Clear,12.3,65,0,10,72,82,1100.229224
11/5/2011 23:00,Winter,0,0,Clear,,70,0,4,81,85,1113.129224
11/6/2011 0:00,Winter,0,0,Clear,,75,,10,65,75,1009.929224
11/6/2011 1:00,Winter,0,0,Clear,10.66,,,11,104,115,1530.229224
11/6/2011 2:00,Winter,0,0,Clear,,81,0,6,23,29,399.3292237
11/6/2011 3:00,Winter,0,0,Clear,9.84,87,,5,4,9,137.0292237
11/6/2011 4:00,Winter,0,0,Clear,,,,0,6,6,76.82922374
11/6/2011 5:00,Winter,0,0,Clear,9.84,,,0,5,5,63.92922374
11/6/2011 6:00,Winter,0,0,Clear,,81,6.0032,5,11,16,227.3292237
11/6/2011 7:00,Winter,0,0,Clear,10.66,,7.0015,4,24,28,377.8292237
11/6/2011 8:00,Winter,0,0,Mist,,,,19,71,90,1242.129224
11/6/2011 9:00,Winter,0,0,Mist,12.3,75,,36,134,170,2347.229224
11/6/2011 10:00,Winter,0,0,Clear,14.76,66,6.0032,76,186,262,3706.029224
11/6/2011 11:00,Winter,0,0,Clear,17.22,58,6.0032,104,216,320,4574.629224
11/6/2011 12:00,Winter,0,,,18.04,54,,120,226,346,4978.829224
11/6/2011 13:00,Winter,0,,,18.86,51,,105,209,314,4501.529224
11/6/2011 14:00,Winter,0,0,Clear,,55,,101,219,320,4561.729224
11/6/2011 15:00,Winter,0,0,Clear,19.68,51,,96,210,306,4359.629224
11/6/2011 16:00,Winter,0,0,Clear,,55,15.0013,84,263,347,4836.929224
11/6/2011 17:00,Winter,0,0,Clear,,62,11.0014,71,185,256,3607.129224
11/6/2011 18:00,Winter,0,0,,17.22,71,7.0015,39,146,185,2553.629224
11/6/2011 19:00,Winter,0,0,Clear,15.58,76,12.998,21,130,151,2037.629224
11/6/2011 20:00,Winter,0,0,Clear,,,7.0015,16,100,116,1564.629224
11/6/2011 21:00,Winter,0,0,Clear,14.76,81,,11,77,88,1181.929224
11/6/2011 22:00,Winter,0,0,Clear,14.76,,0,5,40,45,601.4292237
11/6/2011 23:00,Winter,0,0,Clear,13.94,87,6.0032,7,43,50,674.5292237
11/7/2011 0:00,Winter,0,1,Clear,13.94,,0,1,14,15,197.2292237
11/7/2011 1:00,Winter,0,1,Clear,,,0,2,6,8,111.2292237
11/7/2011 2:00,Winter,0,1,Clear,13.12,93,,0,2,2,25.22922374
11/7/2011 3:00,Winter,0,1,Clear,13.12,,0,0,3,3,38.12922374
11/7/2011 4:00,Winter,0,,Clear,,93,0,2,4,6,85.42922374
11/7/2011 5:00,Winter,0,1,Clear,,,0,1,25,26,339.1292237
11/7/2011 6:00,Winter,0,1,Mist,,93,0,2,97,99,1285.129224
11/7/2011 7:00,Winter,0,1,,11.48,93,,6,305,311,4037.129224
11/7/2011 8:00,Winter,,1,Mist,12.3,,,13,397,410,5344.329224
11/7/2011 9:00,Winter,0,1,Mist,13.94,100,8.9981,18,156,174,2321.429224
11/7/2011 10:00,Winter,0,,Clear,14.76,93,8.9981,28,95,123,1706.529224
11/7/2011 11:00,Winter,0,1,Clear,17.22,77,7.0015,28,100,128,1771.029224
11/7/2011 12:00,Winter,0,1,,,67,0,21,158,179,2398.829224
11/7/2011 13:00,Winter,0,1,Clear,22.14,49,,32,157,189,2575.129224
11/7/2011 14:00,Winter,0,1,Clear,22.96,37,11.0014,30,115,145,1998.929224
11/7/2011 15:00,Winter,0,1,Clear,22.96,37,7.0015,38,132,170,2355.829224
11/7/2011 16:00,Winter,0,,Clear,21.32,45,0,40,255,295,3976.929224
11/7/2011 17:00,Winter,0,,Clear,20.5,45,,39,489,528,6978.329224
11/7/2011 18:00,Winter,0,1,Clear,18.86,,7.0015,18,407,425,5559.329224
11/7/2011 19:00,Winter,0,1,Clear,18.86,59,,20,280,300,3955.429224
11/7/2011 20:00,Winter,0,1,,16.4,71,,17,187,204,2704.129224
11/7/2011 21:00,Winter,0,1,Clear,15.58,82,7.0015,10,129,139,1835.529224
11/7/2011 22:00,Winter,0,,Clear,14.76,,,6,102,108,1418.429224
11/7/2011 23:00,Winter,0,1,,14.76,87,6.0032,1,47,48,622.9292237
11/8/2011 0:00,Winter,0,,Clear,,87,,0,18,18,231.6292237
11/8/2011 1:00,Winter,0,1,,13.12,93,,3,8,11,154.2292237
11/8/2011 2:00,Winter,0,1,Clear,13.12,87,0,0,1,1,12.32922374
11/8/2011 3:00,Winter,,1,Clear,13.12,87,,0,3,3,38.12922374
11/8/2011 4:00,Winter,0,1,Clear,12.3,87,,0,4,4,51.02922374
11/8/2011 5:00,Winter,0,1,Clear,12.3,87,,1,17,18,235.9292237
11/8/2011 6:00,Winter,0,1,Clear,12.3,,0,3,96,99,1289.429224
11/8/2011 7:00,Winter,0,,Clear,12.3,,7.0015,7,316,323,4196.229224
11/8/2011 8:00,Winter,0,1,Clear,13.12,93,7.0015,11,455,466,6058.129224
11/8/2011 9:00,Winter,0,1,Clear,,87,0,14,177,191,2523.529224
11/8/2011 10:00,Winter,0,1,,17.22,71,,25,104,129,1771.029224
11/8/2011 11:00,Winter,0,1,Clear,18.86,63,8.9981,21,126,147,1986.029224
11/8/2011 12:00,Winter,0,1,Clear,21.32,52,,28,175,203,2738.529224
11/8/2011 13:00,Winter,0,1,Clear,22.14,49,11.0014,31,165,196,2661.129224
11/8/2011 14:00,Winter,0,1,Clear,22.96,46,,32,129,161,2213.929224
11/8/2011 15:00,Winter,0,1,,23.78,46,,33,155,188,2566.529224
11/8/2011 16:00,Winter,0,1,Clear,22.96,,8.9981,39,250,289,3895.229224
11/8/2011 17:00,Winter,0,1,,21.32,43,11.0014,40,459,499,6608.529224
11/8/2011 18:00,Winter,0,1,Clear,19.68,55,8.9981,30,432,462,6088.229224
11/8/2011 19:00,Winter,0,1,,18.86,59,0,14,264,278,3645.829224
11/8/2011 20:00,Winter,0,1,Clear,16.4,,0,12,169,181,2385.929224
11/8/2011 21:00,Winter,0,1,Clear,16.4,76,0,16,166,182,2416.029224
11/8/2011 22:00,Winter,0,,Clear,,,,13,95,108,1448.529224
11/8/2011 23:00,Winter,0,,,,81,0,3,45,48,631.5292237
11/9/2011 0:00,Winter,0,1,Clear,14.76,87,,0,13,13,167.1292237
11/9/2011 1:00,Winter,0,,Clear,,87,0,0,10,10,128.4292237
11/9/2011 2:00,Winter,0,1,Clear,13.12,93,0,0,5,5,63.92922374
11/9/2011 3:00,Winter,0,,,13.12,93,0,0,4,4,51.02922374
11/9/2011 4:00,Winter,0,1,Clear,13.12,87,0,0,4,4,51.02922374
11/9/2011 5:00,Winter,0,1,Clear,,87,0,0,28,28,360.6292237
11/9/2011 6:00,Winter,0,1,Clear,,87,0,0,98,98,1263.629224
11/9/2011 7:00,Winter,0,1,,12.3,,0,0,300,300,3869.429224
11/9/2011 8:00,Winter,0,1,Clear,13.12,93,0,19,437,456,5963.529224
11/9/2011 9:00,Winter,0,1,Clear,13.94,93,,22,197,219,2919.129224
11/9/2011 10:00,Winter,0,1,Clear,16.4,,,16,89,105,1422.729224
11/9/2011 11:00,Winter,0,1,,18.86,67,11.0014,21,131,152,2050.529224
11/9/2011 12:00,Winter,0,1,Clear,20.5,51,11.0014,24,156,180,2424.629224
11/9/2011 13:00,Winter,0,,Clear,20.5,51,11.0014,31,136,167,2287.029224
11/9/2011 14:00,Winter,0,1,,21.32,48,,26,153,179,2420.329224
11/9/2011 15:00,Winter,0,1,Clear,21.32,,,21,130,151,2037.629224
11/9/2011 16:00,Winter,0,1,Clear,21.32,,12.998,24,257,281,3727.529224
11/9/2011 17:00,,0,1,Clear,18.86,63,7.0015,27,458,485,6372.029224
11/9/2011 18:00,Winter,0,1,Clear,18.04,67,7.0015,21,387,408,5352.929224
11/9/2011 19:00,Winter,0,1,,18.04,72,7.0015,12,292,304,3972.629224
11/9/2011 20:00,Winter,0,1,Clear,18.04,77,0,18,201,219,2901.929224
11/9/2011 21:00,Winter,0,1,Clear,16.4,,0,9,152,161,2115.029224
11/9/2011 22:00,Winter,0,1,Clear,16.4,87,,9,105,114,1508.729224
11/9/2011 23:00,Winter,0,,Clear,,,0,5,61,66,872.3292237
11/10/2011 0:00,Winter,0,1,,16.4,87,0,0,24,24,309.0292237
11/10/2011 1:00,Winter,0,1,Mist,16.4,87,,1,10,11,145.6292237
11/10/2011 2:00,Winter,0,1,Mist,15.58,94,,0,5,5,63.92922374
11/10/2011 3:00,Winter,0,1,Clear,15.58,94,6.0032,0,11,11,141.3292237
11/10/2011 4:00,Winter,0,1,Clear,,,,1,2,3,42.42922374
11/10/2011 5:00,Winter,,1,Mist,,100,8.9981,1,22,23,300.4292237
11/10/2011 6:00,Winter,0,,,,100,8.9981,4,110,114,1487.229224
11/10/2011 7:00,Winter,0,1,Mist,15.58,94,,6,266,272,3534.029224
11/10/2011 8:00,Winter,,1,Mist,16.4,94,6.0032,18,418,436,5701.229224
11/10/2011 9:00,Winter,0,1,Mist,,94,,23,188,211,2820.229224
11/10/2011 10:00,Winter,0,1,Mist,,,,17,100,117,1581.829224
11/10/2011 11:00,Winter,0,1,,,67,,9,99,108,1431.329224
11/10/2011 12:00,Winter,0,1,,,67,,18,149,167,2231.129224
11/10/2011 13:00,Winter,0,1,Rainy,14.76,81,,9,87,96,1276.529224
11/10/2011 14:00,Winter,0,1,Rainy,,,,6,58,64,850.8292237
11/10/2011 15:00,Winter,0,1,Rainy,14.76,81,,5,57,62,820.7292237
11/10/2011 16:00,Winter,0,1,Rainy,,,15.0013,6,67,73,966.9292237
11/10/2011 17:00,Winter,0,1,Rainy,14.76,81,,9,168,177,2321.429224
11/10/2011 18:00,,0,1,Mist,14.76,81,11.0014,10,263,273,3564.129224
11/10/2011 19:00,,0,1,Mist,,,15.0013,19,192,211,2803.029224
11/10/2011 20:00,Winter,,1,Mist,14.76,,19.0012,8,160,168,2201.029224
11/10/2011 21:00,Winter,0,1,Clear,14.76,57,,6,130,136,1779.629224
11/10/2011 22:00,Winter,0,1,Clear,14.76,,19.0012,5,84,89,1169.029224
11/10/2011 23:00,Winter,0,1,,,57,11.0014,9,73,82,1095.929224
11/11/2011 0:00,Winter,1,0,Clear,13.94,53,16.9979,10,56,66,893.8292237
11/11/2011 1:00,Winter,1,,Clear,13.12,57,22.0028,3,16,19,257.4292237
11/11/2011 2:00,Winter,1,,Clear,13.12,57,19.0012,1,10,11,145.6292237
11/11/2011 3:00,Winter,1,0,,12.3,61,,0,6,6,76.82922374
11/11/2011 4:00,Winter,1,0,Clear,,61,,0,8,8,102.6292237
11/11/2011 5:00,Winter,1,0,Clear,,49,,0,13,13,167.1292237
11/11/2011 6:00,Winter,1,0,Clear,11.48,45,22.0028,0,46,46,592.8292237
11/11/2011 7:00,Winter,1,0,Clear,,,16.9979,5,116,121,1581.829224
11/11/2011 8:00,Winter,1,0,Clear,,42,23.9994,9,249,258,3366.329224
11/11/2011 9:00,Winter,1,0,Clear,13.12,45,30.0026,15,186,201,2656.829224
11/11/2011 10:00,Winter,1,,Clear,13.12,42,,38,162,200,2742.829224
11/11/2011 11:00,Winter,1,0,Clear,13.94,42,,20,150,170,2278.429224
11/11/2011 12:00,Winter,1,0,Clear,,42,31.0009,41,198,239,3258.829224
11/11/2011 13:00,Winter,1,0,Clear,,,,57,179,236,3288.929224
11/11/2011 14:00,Winter,1,0,,,,31.0009,64,183,247,3460.929224
11/11/2011 15:00,Winter,1,0,Clear,14.76,,27.9993,29,187,216,2910.529224
11/11/2011 16:00,,1,0,,14.76,34,,49,189,238,3280.329224
11/11/2011 17:00,Winter,1,0,Clear,13.94,,22.0028,24,286,310,4101.629224
11/11/2011 18:00,Winter,1,0,,13.94,39,16.9979,23,185,208,2781.529224
11/11/2011 19:00,Winter,1,0,Clear,13.12,39,,17,182,199,2639.629224
11/11/2011 20:00,Winter,,0,Clear,13.12,39,12.998,12,97,109,1457.129224
11/11/2011 21:00,Winter,1,0,Clear,,45,,4,79,83,1087.329224
11/11/2011 22:00,Winter,1,0,Clear,13.12,39,,13,78,91,1229.229224
11/11/2011 23:00,Winter,1,0,,12.3,45,6.0032,6,67,73,966.9292237
11/12/2011 0:00,Winter,0,0,Clear,9.84,60,8.9981,12,52,64,876.6292237
11/12/2011 1:00,Winter,0,0,Clear,9.84,60,8.9981,9,45,54,734.7292237
11/12/2011 2:00,Winter,0,,Clear,,,6.0032,7,39,46,622.9292237
11/12/2011 3:00,Winter,0,0,Clear,9.84,70,8.9981,4,13,17,235.9292237
11/12/2011 4:00,Winter,0,0,Clear,8.2,80,8.9981,0,7,7,89.72922374
11/12/2011 5:00,Winter,0,0,Clear,,,,1,3,4,55.32922374
11/12/2011 6:00,Winter,0,0,,,75,,0,7,7,89.72922374
11/12/2011 7:00,Winter,0,,Clear,9.02,75,12.998,3,24,27,360.6292237
11/12/2011 8:00,Winter,0,0,Clear,10.66,70,12.998,14,87,101,1362.529224
11/12/2011 9:00,Winter,0,0,Clear,,61,,18,142,160,2140.829224
11/12/2011 10:00,Winter,0,,Clear,13.94,61,19.0012,62,170,232,3258.829224
11/12/2011 11:00,Winter,0,,Clear,15.58,54,19.0012,102,213,315,4501.529224
